trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
737,False,"{'a': 0.002, 'e': 0.0986356847625424}",20,1,31.97481823996502,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.002, 'e': 0.09664524159554555}",30,3,-42.16603797030816,"{0: 23, 1: 1, 2: 1, 3: 1, 4: 1}",1
739,False,"{'a': 0.002, 'e': 0.09465441184771117}",30,20,18.99615601584616,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.002, 'e': 0.09266320348235561}",25,17,13.689299671078473,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.002, 'e': 0.09067162446430968}",20,0,23.40010191436063,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
742,False,"{'a': 0.002, 'e': 0.08867968275988677}",20,10,-3.9645119854746875,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
743,False,"{'a': 0.002, 'e': 0.08668738633685107}",20,14,8.832619046350578,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.002, 'e': 0.0846947431643856}",20,6,22.428953237871916,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.002, 'e': 0.0827017612130604}",30,0,40.56055853447726,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
746,False,"{'a': 0.002, 'e': 0.08070844845480063}",25,10,-41.18504219087821,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
747,False,"{'a': 0.002, 'e': 0.07871481286285463}",20,0,18.21489012429322,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
748,False,"{'a': 0.002, 'e': 0.07672086241176215}",20,4,25.01641520953681,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.002, 'e': 0.0747266050773223}",30,17,22.573325504264226,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.002, 'e': 0.0727320488365618}",30,7,23.751613639013243,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.002, 'e': 0.0707372016677029}",30,12,32.47355375686527,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.002, 'e': 0.06874207155013168}",20,12,17.14334449796636,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.002, 'e': 0.06674666646436589}",20,14,12.471669560005413,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.002, 'e': 0.06475099439202324}",30,18,23.298690718866354,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.002, 'e': 0.06275506331578937}",25,16,12.871413532691207,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.002, 'e': 0.0607588812193859}",20,15,9.834015461947907,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.002, 'e': 0.058762456087538564}",25,20,9.515152312359609,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.002, 'e': 0.05676579590594523}",20,13,11.596999314513297,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.002, 'e': 0.05476890866124396}",20,6,10.05450795406204,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
760,False,"{'a': 0.002, 'e': 0.05277180234098107}",30,22,13.840007188396907,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.002, 'e': 0.05077448493357918}",35,13,28.307660230146972,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
762,False,"{'a': 0.002, 'e': 0.04877696442830525}",25,13,18.259076904858834,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.002, 'e': 0.04677924881523865}",20,11,15.269053687294791,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.002, 'e': 0.044781346085239156}",30,9,-8.157873184657847,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
765,False,"{'a': 0.002, 'e': 0.04278326422991503}",20,10,16.846075777704723,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.002, 'e': 0.040785011241591035}",30,9,16.155929995086872,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
767,False,"{'a': 0.002, 'e': 0.038786595113276444}",20,12,17.14369933002476,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.002, 'e': 0.036788023838633124}",35,23,22.117632629354464,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.002, 'e': 0.03478930541194349}",20,10,15.456821879102346,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.002, 'e': 0.032790447828078606}",25,13,22.671678508630304,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.002, 'e': 0.03079145908246612}",30,17,22.814301753475156,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.002, 'e': 0.028792347171058365}",25,13,20.577199024021684,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.002, 'e': 0.026793120090300316}",30,17,22.086819918191594,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.002, 'e': 0.024793785837097626}",20,6,29.839016635763095,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.002, 'e': 0.02279435240878465}",30,15,26.03199598661333,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.002, 'e': 0.020794827803092428}",25,15,19.477040837159553,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.002, 'e': 0.01879522001811672}",30,12,36.13064054339297,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.002, 'e': 0.016795537052286005}",20,8,23.00760912973776,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.002, 'e': 0.01479578690432947}",20,4,26.459081446771627,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.002, 'e': 0.012795977573245047}",20,16,7.099514718489316,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.002, 'e': 0.010796117058267392}",25,7,37.74591060819646,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.002, 'e': 0.0087962133588359}",25,17,12.832840234667012,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,4,28.100457831120327,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,4,37.111417361899264,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,9,26.439765271136647,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,14,21.652919198764106,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,13,14.637175708957992,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,12,23.853538738472196,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,14,20.184492611423522,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",35,19,32.442019351196926,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,12,20.083071846289826,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",30,13,28.24313129206469,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
